Tiempo de espera (combinados)
169.97943315675093
41.637044749952814
149.64062807928357
25.487996345522834
100.1803852045595
114.63339795211034
84.74917383055312
21.048513375244443
109.12197904542144
43.73004598180334
188.05253874600967
42.247733364288685
23.580832621882134
20.640236728655896
78.84265448927695
51.88804034069704
42.48757556598203
44.16321363926147
22.49462468491582
142.65528134391562
35.369929936472715
77.36078571848587
107.08473021048815
58.93685333299179
97.48749023403613
76.97484363445737
37.59982179479931
62.31995046360546
27.575660515277583
105.90668390146894
32.49715404504056
54.406689433568104
313.30840691434804
80.09411802584304
32.154226098526735
19.469385453839546
59.99756351993653
92.39419632774393
27.74193018668696
64.43455287827265
103.48129998449207
92.28729801423182
126.82253427879814
11.507456847329284
14.630332835860457
11.609715435453722
63.55551255811383
44.68828213052936
49.33214457115023
56.39771043364335
49.47642466968099
49.64170739635069
37.67531566760877
72.86873096878855
54.0413825983748
46.286146444931
110.69383020103388
132.8606875181087
74.26614931921021
83.03525151990121
18.395726483327586
141.41935394906562
126.33144162891905
42.39059743645631
105.59592900804029
221.34915124748136
35.900635239302176
463.641198455311
93.9796133954349
202.07404356896475
60.642947973797504
236.68788949340967
63.0188010224896
52.796709231594605
96.29516334899468
66.94261367527297
42.00118467428499
55.736722350670036
23.07227210043727
5.696843630034287
14.427835784412999
290.32776225454654
7.847616357201304
87.14691172157366
105.04803317017253
33.11597906933716
12.961337212722807
15.467746167368311
35.387535840220956
144.32472231156802
12.796756139627654
46.06697314930883
40.05274245298449
116.99096920771174
116.10287447591175
77.90312121929651
51.65928814709782
33.81932982304646
206.03856763340207
121.37768935556673
57.259936881734816
69.61975963973342
55.14532789611947
125.19493171145508
9.148688400309837
45.50615601527211
206.81872068837663
11.995391233933754
245.10768343564285
55.682403894921606
128.03954587064825
111.65243557562361
10.763127636600682
66.8141674782565
50.4818790772448
133.0235582581952
34.37828223611277
39.17507594332132
111.45460806208281
33.886508248375605
137.34877972866906
49.66110804118115
18.194926170372074
87.7030310110877
11.491233775911333
70.83710803363554
68.4852103272681
35.3713883725066
64.54153407165964
7.794480504923383
85.89591761889659
26.719772272283407
56.06087635241698
17.10961509069125
10.091508718091584
57.8125627244996
27.36189526333517
204.8350656246002
164.49402380450428
63.55941537397323
18.820056699945262
185.18384828303985
7.511907007408794
28.36952767426597
35.2789524740942
35.48299228906512
82.6046463891834
184.50968487462893
96.42539184557629
18.249029814559027
289.86765911386817
139.06260645832185
69.76525650995988
33.20661523391203
60.1587053313864
27.843801856961484
41.246085305286456
117.89209433507571
48.26386323626261
22.154413805920445
94.59447597719408
96.75779397464142
15.98894314054842
12.882902138186996
23.750430405202806
29.212608694149896
11.381983134546356
48.9385441419729
6.458469760165812
53.880835223846205
